T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_methane,parachor_oxygen,n_exp,gamma_parachor
276.1848163265306,40.67735823085576,0.95,0.02,0.03,0.0,0.0,0.0,0.02060218776154372,0.002545854045285447,0.9944538592913822,0.0011195196941622093,0.00442662101445555,0.0,0.0,0.0,0.946791056821862,0.021362905031040397,0.03184603814709759,0.0,0.0,0.0,3.989952245090852,0.020638957836584364,0.0023606062818819985,309.1473760575555,82.3795680252517,37.713460262050106,78.22611908094188,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,3.8177950714958406
278.3010612244898,43.03898668412164,0.95,0.02,0.03,0.0,0.0,0.0,0.020289032385267147,0.002725601641734772,0.9939526549429533,0.0012557550483113,0.0047915900087353745,0.0,0.0,0.0,0.9468533278315299,0.021341943825350707,0.03180472834311947,0.0,0.0,0.0,3.6385624504178287,0.020332331541652655,0.0025227986980677942,309.1473760575555,82.3795680252517,39.83650564171091,78.39540022522137,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,3.459639647364034
280.417306122449,45.510432937588064,0.95,0.02,0.03,0.0,0.0,0.0,0.019961347589991258,0.0029201423197598667,0.9933947932946342,0.0014118864509880635,0.005193320254377809,0.0,0.0,0.0,0.9469243737857642,0.021317441217345377,0.03175818499689048,0.0,0.0,0.0,3.2953589673250305,0.02001250480838651,0.0026974653787443016,309.1473760575555,82.3795680252517,42.0477949844908,78.5961929047324,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,3.1096478557296323
282.5335510204082,48.09735491100557,0.95,0.02,0.03,0.0,0.0,0.0,0.019617253266085745,0.0031314726639845303,0.9927702751308812,0.0015919453017225692,0.005637779567396309,0.0,0.0,0.0,0.9470040588230422,0.021289434049453753,0.031706507127504176,0.0,0.0,0.0,2.9608825457912746,0.019677945273486985,0.00288610400151898,309.1473760575555,82.3795680252517,44.349967358792426,78.83443111551702,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,2.768407567229406
284.6497959183674,50.80621879966361,0.95,0.02,0.03,0.0,0.0,0.0,0.019254441305499057,0.0033620551488230234,0.9920663672587176,0.0018011401418100421,0.006132492599472372,0.0,0.0,0.0,0.9470924380789912,0.02125787690684135,0.03164968501416741,0.0,0.0,0.0,2.6357428084355767,0.019326815288905702,0.003090517273022688,309.1473760575555,82.3795680252517,46.74576247201733,79.11766451305698,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,2.436594788280373
286.76604081632655,53.64456257945182,0.95,0.02,0.03,0.0,0.0,0.0,0.018870024461759834,0.003614983790321136,0.9912665248735545,0.002046339061420884,0.006687136065024751,0.0,0.0,0.0,0.9471898035270028,0.021222620872525074,0.03158757560047213,0.0,0.0,0.0,2.320638667084682,0.0189568790997443,0.003312906293877467,309.1473760575555,82.3795680252517,49.238032351002545,79.45572159634845,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,2.115002669157853
288.88228571428573,56.62138883005511,0.95,0.02,0.03,0.0,0.0,0.0,0.01846030841778987,0.003894233963275488,0.9903487269795349,0.0023368219868090275,0.007314451033656149,0.0,0.0,0.0,0.9472967765311749,0.02118337109776746,0.03151985237105755,0.0,0.0,0.0,2.0163745272822267,0.018565370087604876,0.0035560040951052494,309.1473760575555,82.3795680252517,51.82975497816846,79.86163944714198,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,1.8045719247553258
290.99853061224496,59.74777581038856,0.95,0.02,0.03,0.0,0.0,0.0,0.018020432923496595,0.004205055328469146,0.9892827917467647,0.002685505449842503,0.008031702803392797,0.0,0.0,0.0,0.9474144560790189,0.021139618243469358,0.03144592567751177,0.0,0.0,0.0,1.7238905685752977,0.01814879469085734,0.0038232728319225837,309.1473760575555,82.3795680252517,54.524050316034106,80.35319766675038,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,1.5064436869457902
293.11477551020414,63.04255044450494,0.95,0.02,0.03,0.0,0.0,0.0,0.01754365595263567,0.004554964004851387,0.9880166956156624,0.0031137653994361045,0.00886953898490151,0.0,0.0,0.0,0.9475081080781249,0.021106847160453815,0.03138504476142128,0.0,0.0,0.0,1.4442991679472512,0.017702631368081503,0.004119206409965821,309.1473760575555,82.3795680252517,57.324199277224984,80.9553943285173,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,1.2218738370291629
295.2310204081633,66.52138647830438,0.95,0.02,0.03,0.0,0.0,0.0,0.017020576809347324,0.004954023092257154,0.9864923680222539,0.0036484319530950293,0.00985920002465113,0.0,0.0,0.0,0.947615344518973,0.02106852085736556,0.031316134623661465,0.0,0.0,0.0,1.178940356356012,0.017220845940842916,0.0044498174153858585,309.1473760575555,82.3795680252517,60.233666365531164,81.70478043587545,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,0.9528257812599846
297.3472653061225,70.2124031516441,0.95,0.02,0.03,0.0,0.0,0.0,0.016436797658460435,0.005417943046497465,0.9846058808163024,0.004336172000762212,0.01105794718293532,0.0,0.0,0.0,0.9477391696755258,0.021023330616146065,0.031237499708328086,0.0,0.0,0.0,,0.016695063266712898,0.004823468707256604,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,0.5714634298699922
299.4635102040817,80.99327192488013,0.95,0.02,0.03,0.0,0.0,0.0,0.015475117673411339,0.006600485725945634,0.9674017840450799,0.011167616066383931,0.02143059988853603,0.0,0.0,0.0,0.9141878169565401,0.03817669667209797,0.04763548637136203,0.0,0.0,0.0,,0.016113037240139686,0.0052524081430446795,309.1473760575555,82.3795680252517,,78.38946219324168,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,0.24984648023292183
