temperature,pressure,z_carbon dioxide,z_nitrogen,z_methane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,x_methane,y_carbon dioxide,y_nitrogen,y_methane,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,E_methane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.36903448275862,5.408839048286049,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.0639645109778388,11.885859127477854,2.9571111791924003,1191.159842647235,11.244460661593651,0.9800996422146107,0.0015902810768638495,0.018310076708525625,0.5361010075321193,0.18735994205230996,0.27653905041557086,17.800220755117852,0.6603386008860469,1.0000000010333832,5.145345969734609,3.099469038284946,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.7116086429487645,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.06754504071604499,11.885859127477854,2.9571111791924003,1189.479499354023,11.708820153420872,0.9784218449233857,0.001876128699313814,0.01970202637730051,0.5092188590125512,0.20879051144924463,0.28199062953820425,17.680155567038998,0.6642745203813654,1.0000000009333017,5.09751237752632,3.069979243286672,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.01437823761148,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.07112557045425118,11.885859127477854,2.9571111791924003,1187.950371789046,12.183000944481773,0.9768764113973469,0.002181355419421172,0.020942233183231868,0.48509200669645136,0.23001933472065503,0.2848886585828937,17.566434830488475,0.6680437147016641,1.0000000008181624,5.052281350741591,3.042557602344833,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.317147832274196,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.07470610019245737,11.885859127477854,2.9571111791924003,1186.560276553051,12.666266072586366,0.9754527711597683,0.0025043639933238376,0.02204286484690794,0.463321329676663,0.250922646594055,0.2857560237292821,17.45847828064669,0.6716619496148376,1.0000000007272858,5.0094023742281575,3.016997855420067,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.619917426936912,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.07828662993066357,11.885859127477854,2.9571111791924003,1185.2958108988612,13.157817997423969,0.974139255033461,0.002843413740581535,0.02301733122595747,0.44358019590991066,0.2713859687300692,0.2850338353600202,17.3556890284626,0.6751774678913379,1.00000000063696,4.9686251041458585,2.993094644282268,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.922687021599627,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.08186715966886976,11.885859127477854,2.9571111791924003,1184.1433164779235,13.656852485563961,0.9729239450452729,0.003196740701509037,0.023879314253218042,0.4255989493346315,0.29131262585276135,0.28308842481260726,17.257483522901076,0.678564333539103,1.0000000005569076,4.929710688757452,2.9706525079710917,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.225456616262342,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.08544768940707595,11.885859127477854,2.9571111791924003,1183.0895971549066,14.162598387318635,0.9717953087941346,0.0035626477052540604,0.024642043500611367,0.4091532027267857,0.31062755934321,0.28021923793000436,17.163315266736575,0.6818330019536,1.000000000487267,4.892439148079201,2.949491724542163,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.528226210925059,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.08902821914528215,11.885859127477854,2.9571111791924003,1182.1223838822614,14.67434281690004,0.9707426119889598,0.003939561564010016,0.025317826447030095,0.39405487642057946,0.3292776191792724,0.27666750440014803,17.0726875710951,0.6850463024653337,1.0000000004254437,4.856626372819929,2.92945133413654,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,7.830995805587774,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.09260874888348834,11.885859127477854,2.9571111791924003,1181.2305811719,15.19144401048685,0.969756138721283,0.00432606284374453,0.02591779843497252,0.38014525120293907,0.3472296662052972,0.2726250825917637,16.985159012261704,0.6881637062973383,1.0000000003699117,4.822351411134702,2.9103899485739695,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,8.133765400250489,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.09618927862169452,11.885859127477854,2.9571111791924003,1180.4043514891523,15.713335128382063,0.9688272687608878,0.0047208953140451485,0.02645183592506701,0.367289528299671,0.36446758372552446,0.2682428879748046,16.900343532258667,0.6912087662668285,1.0000000003209237,4.789182573840834,2.892185076058778,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
