mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Hydrogen,z_Argon,x_CO2,x_Hydrogen,x_Argon,y_CO2,y_Hydrogen,y_Argon
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,bubble,54.797597,81.651133,8.763619,10.17203646,11.99458349,0.96081599,43.48496238,21.68754461,1116.631347,65.72642,0.95,0.0167,0.0333,0.960816,0.009633,0.029551,0.205182,0.503368,0.29145
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.961436,81.651133,8.763619,10.39061122,12.08222653,0.96274112,43.53102977,22.55120173,1117.993074,63.79279,0.95,0.0167,0.0333,0.962741,0.008624,0.028634,0.216224,0.481781,0.301995
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,bubble,47.125274,81.651133,8.763619,10.619316,12.17690929,0.96481103,43.57722948,23.49503223,1119.402843,61.687228,0.95,0.0167,0.0333,0.964811,0.007628,0.027561,0.229072,0.458275,0.312653
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,dew,43.289113,81.651133,8.763619,10.8594894,12.27986815,0.9670508,43.62342293,24.52625299,1120.86204,59.3726,0.95,0.0167,0.0333,0.967051,0.00665,0.026299,0.244192,0.432708,0.3231
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,dew,39.452952,81.651133,8.763619,11.11269417,12.39254504,0.96948929,43.66943899,25.65232394,1122.371679,56.805348,0.95,0.0167,0.0333,0.969489,0.005698,0.024813,0.262229,0.404953,0.332818
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,dew,35.616791,81.651133,8.763619,11.38069386,12.51655985,0.97215836,43.71507243,26.88147083,1123.932098,53.936443,0.95,0.0167,0.0333,0.972158,0.004781,0.023061,0.284102,0.374891,0.341007
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,dew,31.78063,81.651133,8.763619,11.66537324,12.65362953,0.97509102,43.76008738,28.22437643,1125.542546,50.714114,0.95,0.0167,0.0333,0.975091,0.003908,0.021001,0.311171,0.342386,0.346443
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.944468,81.651133,8.763619,11.96858072,12.80541698,0.97831818,43.80422898,29.69840569,1127.200749,47.088952,0.95,0.0167,0.0333,0.978318,0.00309,0.018592,0.345545,0.307207,0.347248
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.108307,81.651133,8.763619,12.29188837,12.97331146,0.98186435,43.84724468,31.33703876,1128.902568,43.02138,0.95,0.0167,0.0333,0.981864,0.002336,0.0158,0.390677,0.268841,0.340483
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,dew,20.272146,81.651133,8.763619,12.63629791,13.15817934,0.98574319,43.88891425,33.21028616,1130.642037,38.490419,0.95,0.0167,0.0333,0.985743,0.001652,0.012604,0.452626,0.22609,0.321284
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,dew,16.435985,81.651133,8.763619,13.0019529,13.36017019,0.98995513,43.92908342,35.47114028,1132.412118,33.501815,0.95,0.0167,0.0333,0.989955,0.001044,0.009,0.543021,0.176166,0.280814
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,dew,12.599824,81.651133,8.763619,13.38791941,13.57874527,0.9944903,43.96769669,38.47635337,1134.206899,28.094384,0.95,0.0167,0.0333,0.99449,0.000512,0.004998,0.687079,0.112364,0.200557
CO2;Hydrogen;Argon,228.0,300.066167,80.967513,0.0,1.0,envelope,dew,8.763663,81.651133,8.763619,13.79199146,13.81355371,0.99934861,44.00482511,43.17288753,1136.028052,22.350925,0.95,0.0167,0.0333,0.999349,5.3e-05,0.000598,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,bubble,80.207018,80.20742,9.109609,,0.0,0.95,43.1729586,43.1729586,1104.194074,1104.194074,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,bubble,76.465052,80.20742,9.109609,,0.0,0.95,43.1729586,43.1729586,1103.187434,1103.187434,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,bubble,72.723085,80.20742,9.109609,9.08969546,11.43248239,0.95277377,43.26044616,18.73715538,1106.423854,73.945589,0.95,0.0167,0.0333,0.952774,0.014691,0.032536,0.175269,0.577946,0.246785
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,bubble,68.981119,80.20742,9.109609,9.2670303,11.49743672,0.9542499,43.30492805,19.30648005,1107.595978,72.518637,0.95,0.0167,0.0333,0.95425,0.013676,0.032074,0.181411,0.563594,0.254994
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,bubble,65.239152,80.20742,9.109609,9.45033942,11.56577427,0.95579605,43.34986248,19.92438085,1108.807955,71.024835,0.95,0.0167,0.0333,0.955796,0.012657,0.031547,0.188288,0.548041,0.263671
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,bubble,61.497186,80.20742,9.109609,9.64015238,11.63796216,0.95742208,43.39520603,20.5959652,1110.061054,69.450739,0.95,0.0167,0.0333,0.957422,0.011636,0.030942,0.196029,0.531165,0.272807
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,bubble,57.755219,80.20742,9.109609,9.83710178,11.71456719,0.95913994,43.44090285,21.3267832,1111.356613,67.77978,0.95,0.0167,0.0333,0.95914,0.010615,0.030245,0.204798,0.512837,0.282365
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,bubble,54.013253,80.20742,9.109609,10.04194608,11.79627716,0.96096406,43.48688141,22.1227823,1112.696011,65.991572,0.95,0.0167,0.0333,0.960964,0.009598,0.029438,0.214802,0.492924,0.292274
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.271286,80.20742,9.109609,10.25559516,11.88392409,0.96291178,43.53305064,22.99022679,1114.080624,64.06116,0.95,0.0167,0.0333,0.962912,0.008589,0.028499,0.22631,0.471287,0.302402
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,bubble,46.52932,80.20742,9.109609,10.4791354,11.9785062,0.96500373,43.57929565,23.93559493,1115.511742,61.958299,0.95,0.0167,0.0333,0.965004,0.007594,0.027402,0.239673,0.447796,0.312532
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,dew,42.787353,80.20742,9.109609,10.71384851,12.08120277,0.96726404,43.62547347,24.96550859,1116.990427,59.646977,0.95,0.0167,0.0333,0.967264,0.006619,0.026117,0.255362,0.422324,0.322314
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,dew,39.045387,80.20742,9.109609,10.9612136,12.19337204,0.9697201,43.6714099,26.08684363,1118.517303,57.085508,0.95,0.0167,0.0333,0.96972,0.005671,0.024609,0.274026,0.394761,0.331213
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,dew,35.30342,80.20742,9.109609,11.22287647,12.31651721,0.97240169,43.71689908,27.30735221,1120.092254,54.227707,0.95,0.0167,0.0333,0.972402,0.004759,0.02284,0.29659,0.365001,0.33841
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,dew,31.561454,80.20742,9.109609,11.50056652,12.45220363,0.97533907,43.76170832,28.6374637,1121.714064,51.025728,0.95,0.0167,0.0333,0.975339,0.003892,0.020769,0.32441,0.332914,0.342676
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.819487,80.20742,9.109609,11.79594531,12.6019154,0.97855995,43.80559062,30.09452676,1123.380041,47.434996,0.95,0.0167,0.0333,0.97856,0.00308,0.01836,0.359579,0.298267,0.342154
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.077521,80.20742,9.109609,12.11038759,12.76685818,0.98208561,43.84830596,31.71190797,1125.085794,43.421057,0.95,0.0167,0.0333,0.982086,0.002331,0.015583,0.405488,0.260544,0.333968
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,dew,20.335554,80.20742,9.109609,12.44472454,12.9477468,0.98592719,43.88964955,33.55809549,1126.825371,38.967287,0.95,0.0167,0.0333,0.985927,0.001653,0.01242,0.468014,0.218568,0.313418
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,dew,16.593587,80.20742,9.109609,12.79900186,13.14465477,0.99008399,43.92948236,35.77901075,1128.59207,34.081784,0.95,0.0167,0.0333,0.990084,0.001048,0.008868,0.558236,0.169678,0.272086
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,dew,12.851621,80.20742,9.109609,13.1723069,13.35707813,0.99454682,43.96775945,38.7045027,1130.380563,28.802608,0.95,0.0167,0.0333,0.994547,0.000517,0.004937,0.699553,0.107685,0.192762
CO2;Hydrogen;Argon,229.0,300.066167,80.967513,0.0,1.0,envelope,dew,9.109654,80.20742,9.109609,13.56259774,13.58475337,0.99931682,44.00454959,43.17288776,1132.192784,23.207828,0.95,0.0167,0.0333,0.999317,5.7e-05,0.000626,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,bubble,78.847605,78.847999,9.465757,,0.0,0.95,43.1729586,43.1729586,1100.056394,1100.056394,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,bubble,75.195931,78.847999,9.465757,,0.0,0.95,43.1729586,43.1729586,1099.052732,1099.052732,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,bubble,71.544257,78.847999,9.465757,8.97831578,11.23433767,0.95281353,43.26115563,19.14081927,1102.342262,74.222762,0.95,0.0167,0.0333,0.952814,0.014676,0.03251,0.183361,0.56817,0.248468
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,bubble,67.892584,78.847999,9.465757,9.15167421,11.29942953,0.95431021,43.3059438,19.71818133,1103.541408,72.804644,0.95,0.0167,0.0333,0.95431,0.013656,0.032034,0.189803,0.553639,0.256558
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,bubble,64.24091,78.847999,9.465757,9.33087223,11.36788815,0.95587741,43.35114953,20.34370007,1104.779693,71.318395,0.95,0.0167,0.0333,0.955877,0.012632,0.031491,0.197004,0.53792,0.265076
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,bubble,60.589236,78.847999,9.465757,9.51643145,11.4401748,0.95752501,43.39672592,21.02224347,1106.058287,69.75048,0.95,0.0167,0.0333,0.957525,0.011607,0.030868,0.205099,0.520898,0.274003
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,bubble,56.937562,78.847999,9.465757,9.70897305,11.51684647,0.95926487,43.44261315,21.75905644,1107.378406,68.084311,0.95,0.0167,0.0333,0.959265,0.010583,0.030152,0.214255,0.502454,0.283291
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,bubble,53.285889,78.847999,9.465757,9.90923856,11.59857509,0.96111122,43.48873535,22.55970678,1108.741272,66.299605,0.95,0.0167,0.0333,0.961111,0.009565,0.029324,0.224683,0.482463,0.292855
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,bubble,49.634215,78.847999,9.465757,10.11811223,11.68616752,0.96308105,43.5349969,23.43000214,1110.148058,64.371723,0.95,0.0167,0.0333,0.963081,0.008556,0.028363,0.236654,0.460801,0.302545
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.982541,78.847999,9.465757,10.33664181,11.78058329,0.96519437,43.5812784,24.3758974,1111.599798,62.271085,0.95,0.0167,0.0333,0.965194,0.007562,0.027243,0.250525,0.43735,0.312125
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,dew,42.330868,78.847999,9.465757,10.56605158,11.88294395,0.96747432,43.62743308,25.40345654,1113.097238,59.962862,0.95,0.0167,0.0333,0.967474,0.00659,0.025936,0.266771,0.412,0.321228
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,dew,38.679194,78.847999,9.465757,10.80773774,11.9945249,0.96994681,43.67328439,26.51902542,1114.640624,57.407273,0.95,0.0167,0.0333,0.969947,0.005646,0.024407,0.286047,0.384654,0.329299
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,dew,35.02752,78.847999,9.465757,11.06323191,12.11671659,0.97263957,43.71862675,27.72994435,1116.229422,54.560948,0.95,0.0167,0.0333,0.97264,0.004739,0.022622,0.309275,0.355218,0.335507
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,dew,31.375846,78.847999,9.465757,11.33411634,12.25094156,0.97558027,43.76323153,29.04643251,1117.861993,51.379818,0.95,0.0167,0.0333,0.97558,0.003878,0.020542,0.337808,0.323567,0.338625
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.724173,78.847999,9.465757,11.62188005,12.39851997,0.97879365,43.8068602,30.48580041,1119.535295,47.823821,0.95,0.0167,0.0333,0.978794,0.003072,0.018135,0.373713,0.289465,0.336822
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.072499,78.847999,9.465757,11.92772067,12.56049404,0.98229809,43.8492853,32.0811568,1121.24475,43.863154,0.95,0.0167,0.0333,0.982298,0.002328,0.015374,0.420309,0.252396,0.327294
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,dew,20.420825,78.847999,9.465757,12.25232117,12.73744882,0.98610257,43.89031689,33.89917342,1122.98447,39.485006,0.95,0.0167,0.0333,0.986103,0.001654,0.012243,0.483277,0.21121,0.305512
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,dew,16.769151,78.847999,9.465757,12.59564821,12.92939873,0.99020555,43.92983003,36.07841078,1124.748104,34.699379,0.95,0.0167,0.0333,0.990206,0.001052,0.008743,0.573133,0.16338,0.263487
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,dew,13.117478,78.847999,9.465757,12.95681754,13.13587825,0.99459852,43.96778893,38.92273614,1126.530862,29.543407,0.95,0.0167,0.0333,0.994599,0.000521,0.00488,0.711517,0.103213,0.18527
CO2;Hydrogen;Argon,230.0,300.066167,80.967513,0.0,1.0,envelope,dew,9.465804,78.847999,9.465757,13.33393634,13.35669591,0.99928368,44.00425937,43.17288799,1128.334874,24.090752,0.95,0.0167,0.0333,0.999284,6.1e-05,0.000655,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,bubble,77.569061,77.569449,9.832252,,0.0,0.95,43.1729586,43.1729586,1095.902997,1095.902997,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,bubble,74.003968,77.569449,9.832252,,0.0,0.95,43.1729586,43.1729586,1094.901661,1094.901661,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,bubble,70.438876,77.569449,9.832252,8.86383068,11.03700251,0.95285297,43.26183943,19.54906934,1098.2433,74.547551,0.95,0.0167,0.0333,0.952853,0.014662,0.032485,0.191702,0.558301,0.249997
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,bubble,66.873783,77.569449,9.832252,9.03332818,11.10219281,0.95437011,43.30692468,20.13397713,1099.468829,73.137283,0.95,0.0167,0.0333,0.95437,0.013636,0.031994,0.198445,0.543603,0.257952
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,bubble,63.30869,77.569449,9.832252,9.20853709,11.17073168,0.95595827,43.35239245,20.76653817,1100.732782,71.657617,0.95,0.0167,0.0333,0.955958,0.012608,0.031434,0.205974,0.527733,0.266293
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,bubble,59.743598,77.569449,9.832252,9.38997079,11.24307376,0.95762728,43.39819234,21.45137343,1102.036232,70.094948,0.95,0.0167,0.0333,0.957627,0.011579,0.030794,0.214424,0.510583,0.274993
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,bubble,56.178505,77.569449,9.832252,9.57823849,11.3197653,0.95938889,43.44426068,22.19341807,1103.380265,68.432694,0.95,0.0167,0.0333,0.959389,0.010553,0.030058,0.223966,0.492043,0.283991
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,bubble,52.613413,77.569449,9.832252,9.77406401,11.40146119,0.96125712,43.49051739,22.99786125,1104.765941,66.650718,0.95,0.0167,0.0333,0.961257,0.009534,0.029209,0.234814,0.471997,0.293189
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,bubble,49.04832,77.569449,9.832252,9.97830514,11.48894196,0.96324856,43.53686251,23.87006401,1106.194231,64.724747,0.95,0.0167,0.0333,0.963249,0.008525,0.028226,0.247244,0.450334,0.302422
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.483227,77.569449,9.832252,10.19197014,11.58312739,0.96538256,43.58317259,24.81548076,1107.665914,62.625921,0.95,0.0167,0.0333,0.965383,0.007533,0.027085,0.261615,0.426949,0.311436
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,dew,41.918135,77.569449,9.832252,10.41622552,11.68508097,0.96768123,43.62929759,25.83965603,1109.181425,60.320645,0.95,0.0167,0.0333,0.967681,0.006563,0.025756,0.278407,0.401746,0.319847
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,dew,38.353042,77.569449,9.832252,10.65238577,11.79599662,0.97016902,43.67505937,26.9484581,1110.740653,57.771072,0.95,0.0167,0.0333,0.970169,0.005623,0.024208,0.298274,0.374642,0.327084
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,dew,34.787949,77.569449,9.832252,10.90187224,11.91715646,0.97287168,43.7202535,28.14887079,1112.342675,54.936598,0.95,0.0167,0.0333,0.972872,0.004721,0.022408,0.322137,0.345551,0.332312
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,dew,31.222857,77.569449,9.832252,11.16612848,12.04984915,0.97581438,43.76465614,29.45093513,1113.985477,51.776766,0.95,0.0167,0.0333,0.975814,0.003865,0.02032,0.35134,0.314352,0.334308
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.657764,77.569449,9.832252,11.44648484,12.19524516,0.97901915,43.80803769,30.87189021,1115.665725,48.255722,0.95,0.0167,0.0333,0.979019,0.003065,0.017916,0.387918,0.280808,0.331274
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.092672,77.569449,9.832252,11.7439804,12.3542419,0.9825018,43.8501832,32.44444303,1117.378716,44.347862,0.95,0.0167,0.0333,0.982502,0.002326,0.015172,0.43511,0.244404,0.320486
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,dew,20.527579,77.569449,9.832252,12.05917004,12.52731386,0.98626946,43.89091691,34.23318833,1119.118664,40.043702,0.95,0.0167,0.0333,0.986269,0.001656,0.012075,0.498385,0.204022,0.297592
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,dew,16.962486,77.569449,9.832252,12.39195738,12.71443058,0.99031995,43.93012684,36.36913468,1120.879574,35.354762,0.95,0.0167,0.0333,0.99032,0.001056,0.008624,0.58769,0.157275,0.255035
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,dew,13.397394,77.569449,9.832252,12.7414916,12.91516677,0.99464549,43.967785,39.13124587,1122.657152,30.317126,0.95,0.0167,0.0333,0.994645,0.000526,0.004828,0.722977,0.098943,0.17808
CO2;Hydrogen;Argon,231.0,300.066167,80.967513,0.0,1.0,envelope,dew,9.832301,77.569449,9.832252,13.10601477,13.129389,0.99924916,44.00395373,43.17288823,1124.453668,25.000357,0.95,0.0167,0.0333,0.999249,6.6e-05,0.000685,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,bubble,76.366702,76.367084,10.209286,,0.0,0.95,43.1729586,43.1729586,1091.732509,1091.732509,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,bubble,72.884735,76.367084,10.209286,,0.0,0.95,43.1729586,43.1729586,1090.732868,1090.732868,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,bubble,69.402769,76.367084,10.209286,8.74647149,10.84048126,0.95289229,43.26250468,19.96176906,1094.126021,74.919443,0.95,0.0167,0.0333,0.952892,0.014649,0.032459,0.20029,0.54834,0.251369
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,bubble,65.920802,76.367084,10.209286,8.91221767,10.90573177,0.95442982,43.30787759,20.55370688,1095.377324,73.516095,0.95,0.0167,0.0333,0.95443,0.013617,0.031953,0.207338,0.53349,0.259173
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,bubble,62.438835,76.367084,10.209286,9.08355296,10.97431082,0.95603882,43.35359787,21.19271078,1096.666337,72.042096,0.95,0.0167,0.0333,0.956039,0.012584,0.031377,0.215194,0.517485,0.267321
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,bubble,58.956869,76.367084,10.209286,9.26098213,11.04666571,0.95772906,43.39961168,21.8831485,1097.994028,70.483794,0.95,0.0167,0.0333,0.957729,0.011552,0.030719,0.224,0.500226,0.275774
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,bubble,55.474902,76.367084,10.209286,9.44510189,11.12333104,0.95951217,43.44585153,22.62964264,1099.361353,68.824642,0.95,0.0167,0.0333,0.959512,0.010524,0.029964,0.233926,0.481609,0.284465
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,bubble,51.992936,76.367084,10.209286,9.63661765,11.20494359,0.96140191,43.49223332,23.43700696,1100.769207,67.044685,0.95,0.0167,0.0333,0.961402,0.009504,0.029094,0.245192,0.461531,0.293278
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,bubble,48.510969,76.367084,10.209286,9.83635984,11.29225647,0.96341443,43.53865305,24.31016832,1102.218355,65.120068,0.95,0.0167,0.0333,0.963414,0.008496,0.02809,0.258074,0.439891,0.302035
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.029003,76.367084,10.209286,10.04529654,11.38614889,0.96556839,43.58498361,25.25410545,1103.709323,63.022705,0.95,0.0167,0.0333,0.965568,0.007505,0.026927,0.272935,0.416597,0.310468
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,dew,41.547036,76.367084,10.209286,10.26453647,11.48762629,0.96788487,43.63107229,26.2738824,1105.242248,60.720281,0.95,0.0167,0.0333,0.967885,0.006538,0.025577,0.290256,0.391568,0.318176
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,dew,38.065069,76.367084,10.209286,10.49531383,11.59780285,0.97038685,43.6767401,27.37493978,1106.816678,58.176892,0.95,0.0167,0.0333,0.970387,0.005602,0.024011,0.310692,0.364729,0.32458
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,dew,34.583103,76.367084,10.209286,10.73894398,11.71785707,0.97309813,43.72178452,28.56395349,1108.431333,55.354648,0.95,0.0167,0.0333,0.973098,0.004705,0.022197,0.335159,0.336003,0.328838
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,dew,31.101136,76.367084,10.209286,10.99674013,11.84895257,0.97604159,43.7659872,29.8508083,1110.083872,52.216536,0.95,0.0167,0.0333,0.976042,0.003854,0.020104,0.364986,0.305271,0.329743
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.61917,76.367084,10.209286,11.26988711,11.99212371,0.97923673,43.80912784,31.25263007,1111.770723,48.730605,0.95,0.0167,0.0333,0.979237,0.003059,0.017704,0.402172,0.272297,0.325531
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.137203,76.367084,10.209286,11.55928254,12.14813995,0.98269709,43.8510038,32.80158455,1113.487106,44.87504,0.95,0.0167,0.0333,0.982697,0.002326,0.014977,0.449866,0.236568,0.313566
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,dew,20.655237,76.367084,10.209286,11.86537098,12.31738216,0.98642823,43.89145284,34.55996469,1115.227375,40.643246,0.95,0.0167,0.0333,0.986428,0.001659,0.011913,0.513314,0.197006,0.28968
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,dew,17.17327,76.367084,10.209286,12.18800666,12.49978672,0.99042752,43.93037479,36.65112737,1116.985887,36.04793,0.95,0.0167,0.0333,0.990428,0.001061,0.008511,0.601894,0.151362,0.246745
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,dew,13.691303,76.367084,10.209286,12.52637533,12.69496881,0.99468791,43.96774829,39.33032498,1118.758804,31.124034,0.95,0.0167,0.0333,0.994688,0.000532,0.00478,0.733944,0.094869,0.171187
CO2;Hydrogen;Argon,232.0,300.066167,80.967513,0.0,1.0,envelope,dew,10.209337,76.367084,10.209286,12.87884074,12.9028405,0.99921318,44.0036319,43.17288847,1120.548485,25.937322,0.95,0.0167,0.0333,0.999213,7e-05,0.000716,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,bubble,75.236527,75.236904,10.597051,,0.0,0.95,43.1729586,43.1729586,1087.543657,1087.543657,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,bubble,71.834452,75.236904,10.597051,,0.0,0.95,43.1729586,43.1729586,1086.545095,1086.545095,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,233.0,300.066167,80.967513,0.0,1.0,envelope,bubble,68.432378,75.236904,10.597051,8.62644183,10.64477411,0.95293163,43.26315497,20.37872346,1089.989397,75.338148,0.95,0.0167,0.0333,0.952932,0.014636,0.032432,0.209125,0.538294,0.252581
